parent_asin,title,avg_rating,review_count,camera_sentiment,camera_mentions,battery_sentiment,battery_mentions,display_sentiment,display_mentions,performance_sentiment,performance_mentions,build_sentiment,build_mentions,storage_sentiment,storage_mentions,price,rating_number,camera_sentiment_roberta,battery_sentiment_roberta,display_sentiment_roberta,performance_sentiment_roberta,build_sentiment_roberta,storage_sentiment_roberta,camera_mentions_roberta,battery_mentions_roberta,display_mentions_roberta,performance_mentions_roberta,build_mentions_roberta,storage_mentions_roberta
B09HPPL95L,"Samsung Galaxy S10+, 512GB, Ceramic White - Verizon (Renewed)",3.899041342,3338,0.271917056,299,0.247788205,737,0.213633149,397,0.278221526,390,0.314760828,154,0.223033426,117,248,16561,0.0383775,0.053798311,0.006154107,0.042121948,0.094273329,0.01344517,295,767,424,344,531,117
B0B23N7MBW,"weBoost Home Studio - Cell Phone Signal Booster | Boosts 4G LTE & 5G for all U.S. & Canadian Networks - Verizon, AT&T, T-Mobile & more | Made in the U.S. | FCC Approved (model 470166)",3.955773956,407,0.181830039,13,0.153465881,23,0.241057662,7,0.179948474,50,0.182024224,50,0.317881944,4,349.99,237,0.005564999,0.002109954,0.003179871,0.025726153,0.006885668,0.004754732,18,24,4,47,34,4
B00894K248,"Samsung Galaxy S III, Blue 16GB (Sprint)",4.054393305,239,0.290397569,32,0.175868699,60,0.22214052,50,0.239746139,47,0.275916086,35,0.211225472,24,399.99,292,0.068516196,0.039059995,0.054347627,0.105004061,0.098183077,0.044126312,32,62,51,49,51,24
B07S4BBRFF,Arkon Pro Phone Stand Black Retail - HD8RV29 & iPhone Tripod Mount for iPhone X iPhone 8 7 6S Plus iPhone 8 7 6S Galaxy Note 8 5 S8 S7 Retail Black,4.245,200,0.151466796,51,0.081279521,5,0.066433682,3,0.501666667,4,0.210414632,54,0.047435897,1,115.54,1502,0.053486131,0.013618821,-0.003434781,-0.005539195,0.044893656,0.001406163,44,3,3,10,40,1
B09C258599,"Alxum USB Fast Charging Station with Quick Charge 3.0 and Alxum USB C Fast Charging Station with 2 x 18W PD & 2 x QC 3.0, Detachable iWatch Stand",5,1,0,0,0,0,0,0,0,0,0,0,0,0,112.99,1,0,0,0,0,0,0,0,0,0,0,0,0
B07DY25LDW,SAMSUNG Galaxy Note 8 64GB Verizon + GSM Unlocked (Midnight Black) (Renewed),3.717391304,138,0.421001082,7,0.222837092,19,-0.003293101,14,0.271389961,13,0.308101852,6,0.2125,1,210,758,0.016138481,0.046909293,-0.047120384,0.053273191,0.067758515,0.007063012,7,20,14,9,16,1
B0CDGLNGQN,Pictar Mark II -SmartPhone Camera Grip for iPhone and Android,3.777777778,27,0.200811863,15,0.083530458,2,0.354126984,2,0,0,0.207886905,1,0,0,109.92,48,0.252867509,0.023537362,0.044799103,-0.002083719,0.220829172,0,15,1,2,1,8,0
B078KTY6W6,"Sony Xperia L2 Factory Unlocked Phone - 5.5"" Screen - 32GB - Gold",3.82,50,0.218294168,26,0.199073484,23,0.216260371,31,0.198760424,19,0.217200393,17,0.174391048,10,179.99,125,0.291389593,0.1674838,0.266514586,0.125508252,0.190677185,0.081822759,26,23,31,21,20,10
B07VWQQ4G2,"Samsung Galaxy Note 9 Factory Unlocked Phone with 6.4"" Screen and 512GB - Ocean Blue",3.97,200,0.237060051,27,0.218374901,47,0.214300954,43,0.224373301,29,0.329227417,11,0.243315038,37,449.95,588,0.060538703,0.075581988,0.072633938,0.074813326,0.034663042,0.073152697,24,46,47,25,21,37
B088FJF1CJ,"Samsung Galaxy Note 10, 256GB, Aura Black - for AT&T (Renewed)",3.745404412,1088,0.312919222,71,0.186265235,261,0.194197877,103,0.288277363,110,0.238668763,41,0.263572069,30,248.29,6501,0.029425675,-0.006547711,-6.26E-05,0.029110966,0.08043864,0.013773802,70,282,111,82,147,31
B0754D8FNQ,SAMSUNG Gear VR w/Controller (2017) SM-R325NZVAXAR (US Version w/Warranty),3.886363636,528,0.133558743,57,0.154680466,38,0.171818608,54,0.239259469,25,0.102240027,47,0.168737763,9,129.99,1334,-0.008334569,0.009826589,-0.013820367,0.007021916,0.019432945,0.005741284,57,37,55,15,54,9
B01MT92W79,"Insta360 Nano 360 Degree Camera VR 3D Panoramic Point and Shoot Digital Video Cameras 3K HD Dual Wide Angle Fisheye Lens for iPhone 7, 7 Plus and all iPhone 6 series, 360 Live on Facebook- Pearl White",3.642384106,151,0.297554082,94,0.281090187,18,0.262521526,20,0.280914552,12,0.265420764,43,0.311586423,6,149.99,314,0.204079321,-0.004677174,0.000545178,0.008253858,0.032224045,0.010448042,95,18,21,5,24,4
B09J6XHZ55,BLU G91 Pro | 2022 | 3-Day Battery | Unlocked | 6.7” Full HD+ Display | 128GB | 48MP Quad Camera | US Version | US Warranty | Graphite,3.464720195,411,0.242299303,79,0.224496436,132,0.197864762,79,0.23629545,82,0.207866262,40,0.275699132,30,105.85,1715,0.07576977,0.068775079,0.043667709,0.05520812,0.042029065,0.040868567,77,141,86,79,51,30
B081BMLXG3,"weBoost Drive X - Vehicle Cell Phone Signal Booster | 5G & 4G LTE | Magnetic Roof Antenna | Boosts All U.S. Carriers - Verizon, AT&T, T-Mobile | Made in the U.S. | FCC Approved (model 475021)",3.443181818,88,0.191245469,4,0.099364487,10,0.102207341,1,0.199338629,10,0.136800817,7,0.072995072,2,429.99,357,0.016694728,-0.021415097,0,0.037299314,-0.007822486,-0.001751057,4,11,0,9,8,2
B097MBC1P8,"Apple iPhone 11 Pro Max, US Version, 512GB, Silver - Unlocked (Renewed)",3.89503019,2153,0.265441389,162,0.287825868,515,0.224935062,334,0.276338815,119,0.324137845,82,0.285089655,99,600,13736,0.024961259,0.098729345,0.018176663,0.023054142,0.063465653,0.020559267,163,525,348,108,240,99
B00VPWESDM,"Motorola DROID Turbo, Sapphire Blue Ballistic Nylon 32GB (Verizon Wireless)",3.8828125,512,0.232928951,81,0.258383619,179,0.224436291,101,0.256684486,109,0.253885391,57,0.227349133,30,179.99,718,0.050920721,0.112032159,0.039306489,0.08505151,0.040808035,0.012186373,80,184,104,98,82,30
B072KKF37M,"GlocalMe Triforce 4G LTE Mobile Hotspot, 7000mAh Portable Charger Power Bank [MFI Certified] Wireless WiFi Device for Travel, No SIM Card Needed, with US 8GB & Global 1GB Data, Pocket WiFi",4.096866097,351,0.081077668,12,0.2247349,104,0.175154375,18,0.201892051,65,0.268005048,14,0.238690134,40,139.99,633,0.002759116,0.090859868,0.011918615,0.068905472,0.038660791,0.024954331,12,106,19,58,37,40
B09JHM6ZDY,"DJI OM 4 - Handheld 3-Axis Smartphone Gimbal Stabilizer with Grip, Tripod, Gimbal Stabilizer Ideal for Vlogging, YouTube, Live Video, Phone Stabilizer Compatible with iPhone and Android",3.845528455,738,0.245856629,146,0.227161684,92,0.095253755,25,0.272692484,39,0.288506468,101,0.136565456,10,124.99,8717,0.039416999,0.022747871,-0.017813108,0.032590358,0.027283628,0.001274618,137,98,37,80,104,10
B09JP2QYR3,"Portable Power Bank with AC Outlet, 250Wh/67500mAh, Portable Laptop Charger Backup Lithium Battery, 110V/250W Pure Sine Wave AC Outlet for Outdoors Camping RV Travel Emergency",4,47,0.075,1,0.256905988,41,0.117958486,3,0.230848747,5,0.151520107,5,0.206225426,5,139.99,216,0.012701802,0.237533587,0,0.00687518,0.067041748,0.064594462,1,42,0,3,6,5
B0C3M8FF4J,"HiBoost Cell Phone Signal Booster, Cover 8000 sq ft with 2 Indoor Antennas for All US Carriers, Cell Phone Booster for Home Office and Destination RV 4G 5G LTE Verizon AT&T T-Mobile APP Support FCC",4.611398964,193,0.295048322,4,0.150053056,20,0.194712492,9,0.215239558,22,0.191412703,32,0.199305556,3,649.99,366,0.00131667,0.022938235,0.014605467,0.049581399,0.027077262,0.006575081,3,20,7,22,27,3
B0B19F1YD8,IKXO Bluetooth Headset with Microphone， Ear Hook Bluetooth Wireless Headphone with Charging Case Lightweight Noise Cancelling Earphones Painless Wearing Earbuds for Business Work,3.333333333,3,0,0,0.285625,1,0,0,0.285625,1,-0.435714286,1,0,0,131.99,11,0,0.088038618,0,0,-0.305061379,0,0,2,0,0,1,0
B01N53R2QL,"LeEco | Le S3 Unlocked Dual-SIM Smartphone; 5.5” Display, 16MP Camera, 4K Video, 32GB Storage, 3GB RAM - Gold (U.S. Warranty)",3.46819788,566,0.264188975,114,0.181596391,182,0.214856656,103,0.261203535,132,0.265326074,85,0.247073821,65,199.99,900,0.0721873,-0.024237523,0.031563211,0.084286743,0.092618445,0.025360668,113,207,111,128,110,64
B098KF1G4Q,LIVELY Jitterbug Smart3 Smartphone for Seniors,3.304761905,210,0.211200861,6,0.148877334,15,0.117861964,24,0.298200886,7,0.059541564,12,0.416434912,3,110.59,1119,0.002018823,0.00400992,0.000405307,0.015182047,0.009371481,-0.002404014,6,12,24,7,17,3
B0915HFDTC,"Portable Power Station 350W, Portable AC Outlet Power Bank 80000mAh/296Wh External Lithium Battery Portable Laptop Charger, Wireless Charging, Pure Sine Wave Power Source for Outdoor Tent Camping",3.142857143,84,0.35974359,3,0.158334196,65,0.193626503,17,0.091666667,2,0.365404965,3,0.248073308,5,199.98,295,0.002812855,0.027933303,0.025487574,0.010842296,0.024906847,0.035332379,3,67,8,1,12,5
B08FRT6G9W,Samsung Galaxy S20+ 5G 128GB Fully Unlocked Smartphone (Renewed),3.90521978,728,0.303047969,79,0.260106396,154,0.212880407,106,0.309461147,88,0.308783931,41,0.24808492,21,239,3111,0.038454024,0.062134392,0.004877585,0.060861444,0.07912012,0.01380253,79,160,112,77,126,21
B08LKNXJQV,"Anker 544 Wireless Charger (4-in-1 Stand) with 60W Quick Charge DC Adapter and 5 ft Cable for iPhone 14/14 Pro/14 Pro Max/13/13 Pro Max, MFi Certified for Apple Watch SE/7/6/5/4/3/2/1, AirPods",3.961165049,103,0,1,0.233074237,79,0.280448718,1,0.299184907,18,0.200696364,11,0.200690883,4,119.99,575,0.003794196,0.254203614,0,0.007286226,0.01949476,0.020627213,1,86,0,9,13,4
B07VG9ZZMV,"weBoost Home MultiRoom - Cell Phone Signal Booster | Boosts 4G LTE & 5G up to 5,000 sq ft for all U.S. Carriers - Verizon, AT&T, T-Mobile & more | Made in the U.S. | FCC Approved (model 470144)",3.885714286,735,0.124225621,25,0.151123001,60,0.185896577,13,0.171581155,121,0.183143254,96,0.158950574,9,569.99,2537,0.002958536,0.003603541,0.004528009,0.029133805,0.008635711,0.0030241,26,60,16,110,92,9
B09WR2S59G,"SAMSUNG Galaxy A52 5G Cell Phone, Factory Unlocked Android Smartphone, 128GB, 64MP Camera, Game Booster, 6.5” Infinity-O Full HD+ Display Screen, Long Battery Life, US Version, Black",3.833333333,270,0.24689104,64,0.195329159,81,0.192817391,51,0.249882311,47,0.260447618,24,0.227618044,19,457.99,1721,0.088790405,0.080734474,0.037447303,0.059782609,0.005688909,0.029881575,65,84,54,47,29,19
B09QPPFCFD,"Poly - Sync 20+ Bluetooth Speakerphone (Plantronics) - Personal Portable Speakerphone - USB-C Bluetooth Adapter - Connect to Your PC/Mac/Cell Phone - Works with Teams, Zoom & More",4.338983051,59,0.199884259,2,0.307812565,16,0.252030812,1,0.342266444,3,0.371848963,23,0.324502565,3,135,258,0.050366932,0.122182151,0.01324922,0.038490389,0.145887237,0.043987367,8,16,1,3,12,3
B086RM3DQS,"Apple iPhone 8, US Version, 256GB, Space Gray - T-Mobile (Renewed)",3.789980732,7266,0.169472572,363,0.190955911,1945,0.175799332,667,0.283631895,465,0.273264569,252,0.243167373,253,161,51290,-0.000767576,0.02138497,-0.000197428,0.021655661,0.067102262,0.012359089,355,1996,709,359,890,253
B0BLCRHH7P,Google - Pixel 3 XL with 64GB Memory Cell Phone (Unlocked) - Clearly White,3.795620438,137,0.246138762,30,0.247030409,32,0.161576435,17,0.300161862,20,0.225210325,10,0.202467302,18,329,586,0.10673405,0.068225919,0.098850964,0.067709379,0.007340751,0.0432784,30,34,49,18,15,18
B0B6PV17MC,Google Pixel 6a Phone - Charcoal Pixel 6a Case - Charcoal,3.435162095,802,0.243766632,279,0.179724371,290,0.158388058,188,0.221610327,194,0.196443234,97,0.181844853,39,378.99,4177,0.154064198,0.032041526,0.128364574,0.071732082,0.045254189,0.008786212,278,301,375,214,151,39
B09YMQRNS3,"Samsung Galaxy A11 (32GB, 2GB) 6.4"" Dual SIM GSM Unlocked, Global 4G LTE International Model (T-Mobile,AT&T,Metro,Cricket) A115M/DS (64GB SD Bundle, White)",3.462121212,132,0.234845264,10,0.08989899,3,0.166968933,15,0.23588218,8,0.26135915,11,0.214531959,8,139.99,1180,0.017485959,-0.011132883,0.019401097,-0.03617454,0.023132588,0.0110155,10,5,16,15,10,8
B08537MKBS,"Anker Portable Charger, 737 Power Bank (PowerCore III Elite 26K) Combo with 65W PD Wall Charger, Power IQ 3.0 Battery Pack for MacBook Pro/Dell XPS, Microsoft Surface, iPad Pro, iPhone 13, and More",3.97311828,186,0.103461471,10,0.188926769,161,0.067310093,4,0.23290608,63,0.259496681,26,0.178409102,25,129.99,1373,0.006000315,0.251621063,0.023507756,0.142239623,0.079989221,0.056206361,10,168,5,56,32,25
B0C3LLXPM3,"HiBoost Cell Phone Signal Boosters for Home, 5G 4G LTE Up to 5,500sq ft, Support All US Carriers-Verizon,AT&T,T-Mobile &More, Cell Signal Booster for Home, FCC Approved",4.520547945,219,0.2159557,11,0.24994662,17,0.145521832,12,0.183811437,44,0.151092556,30,0.077339015,1,599.99,444,0.009620731,0.018666393,0.001671024,0.066727151,0.015147687,-0.00037032,11,17,10,42,26,1
B09NY8GN76,"Shargeek Portable Charger, Storm 2 100W 25600mAh Laptop Power Bank, World's First See Through Battery Pack with IPS Screen, DC & 2 USB C & USB Ports for MacBook Pro/Dell XPS, iPad/iPhone 13 and More",4.275303644,247,0.276127258,12,0.252001344,197,0.215073429,70,0.280266915,67,0.300970753,56,0.249550932,27,229,700,0.019870482,0.399942849,0.102286368,0.145175317,0.237962868,0.045237894,10,204,64,53,89,27
B0C3V23VCH,"Hiboost Cell Phone Signal Booster for Home & Office| 4G 5G LTE Signal Amplifiers for Verizon, AT&T, T-Mobile, U.S. Cellular| 4000 Sq Ft Coverage| 65dB Dual Band High Gain Signal Booster| FCC Approved",4.705128205,78,0.261624745,3,0.179296771,10,0.17478688,6,0.223975274,11,0.227076623,20,0.277767053,1,599.99,159,0.008621396,0.085186836,0.043911468,0.055779097,0.057236229,-0.011491313,3,10,4,9,13,1
B0C5M24JN2,"Ulefone Armor X10 Pro Unlocked Rugged Smartphone, 4GB RAM + 64GB ROM, 5180mAh, 20MP Dual Rear Camera, Dual Speakers, Headset-Free FM Radio, 5.45 Inch HD+, Type-C Android Cell Phone (Grey)",3.833333333,6,0.207684771,3,0.282204849,3,0.266385237,3,0.264081084,2,0.35776232,4,0.264081084,2,149.99,108,0.160615578,0.378074514,-0.008210513,0.182791357,0.090307298,0.201345602,3,3,3,2,1,2
B0BZLCR8JP,HiBoost RV Cell Phone Booster Kit 4G 5G LTE Signal Boost for All U.S. Carriers Verizon AT&T T-Mobile |Omni-Directional Roof Antenna| APP Control Vehicle Camper Cell Phone Booster for RV FCC Approved,4.305882353,85,0.240581409,4,0.161169211,10,0.158333333,1,0.254315497,14,0.271502213,8,0,0,429.99,187,-0.003899254,0.012948675,-0.00542965,0.065384978,0.076224466,0,3,10,1,10,12,0
B07GC5QFXB,total wireless Samsung Galaxy J7 Crown 4G LTE Prepaid Smartphone (Locked) - Black - 16GB - Sim Card Included - CDMA,4.039130435,230,0.277245836,27,0.241791396,22,0.23678585,34,0.189841138,14,0.337917704,17,0.348824012,11,189.99,991,0.068726141,0.045519049,0.06899675,0.021130338,0.011615053,0.026813318,27,22,34,14,13,11
B0C3M14GGN,"SAMSUNG Galaxy A13 LTE Cell Phone, Factory Unlocked Android Smartphone, 32GB, Multi Lens Camera, Infinity-V HD+ Display Screen, Long Battery Life, Expandable Storage, US Version, Black",3.350393701,254,0.131923678,45,0.166665638,67,0.151148525,40,0.201918855,41,0.191738818,17,0.247781146,16,199.99,276,0.008448776,0.018819701,-0.023599315,0.030027611,0.002902803,0.024943904,44,71,44,52,25,16
B08XRDVWQ2,BLU G90 Pro | 2021 | 3-Day Battery | Unlocked | 6.5” Full HD+ Display | 128GB | 48 MP Quad Camera | US Version | US Warranty| Purple Haze,3.700480513,1873,0.277542977,401,0.22550051,595,0.226613676,474,0.266091624,423,0.273387014,224,0.265056949,227,134.99,7650,0.099973397,0.08901078,0.067553141,0.091210888,0.054221236,0.059278234,397,649,515,443,276,227
B014GUK4DW,"BlackBerry Classic Factory Unlocked Cellphone, Black",3.903162055,506,0.200611334,51,0.228469724,120,0.203525116,125,0.237263489,106,0.26921323,90,0.200763038,20,139.99,757,0.010917495,0.059046679,0.071714142,0.070859989,0.115226978,0.003874075,49,124,126,123,133,20
B0BSGHZLLR,"DJI Osmo Mobile 6 Smartphone Gimbal Stabilizer, 3-Axis Phone Gimbal, Built-In Extension Rod, Portable and Foldable, Android and iPhone Gimbal with ShotGuides, Vlogging Stabilizer, YouTube TikTok Video",3.936363636,220,0.232976746,58,0.211324856,33,0.186608483,12,0.219712014,20,0.252806661,35,0.148363095,4,159,3916,0.07680092,0.031887731,0.019970867,0.080211904,0.072970394,-0.005524215,66,33,12,35,41,4
B0BL9TKSBL,Moto G Power | 2022 | 3-Day Battery | Unlocked | Made for US by Motorola | 4/64GB | 50 MP Camera | Dark Grove,3.549207873,2083,0.216780277,455,0.21454613,883,0.172022409,349,0.198900939,357,0.214163667,199,0.203738384,153,129.99,655,0.050179388,0.122911869,0.01672647,0.017210238,0.015685739,0.017061143,452,900,385,422,215,154
B0739VDLKH,Alcatel Idol 5S - 32 GB - Unlocked (AT&T/Sprint/T-Mobile/Verizon) - Crystal Grey - Prime Exclusive - with Lockscreen Offers & Ads,3.651785714,112,0.141837858,30,0.19059613,33,0.201780003,37,0.196636009,33,0.211858888,27,0.23227226,16,199.99,84,0.046145157,0.056660285,0.113374054,0.123352645,0.137346793,0.072255547,30,34,39,34,36,16
B07HB7H2Y9,Moto X (4th Generation) with Alexa Hands-Free – 32 GB - Unlocked – Super Black - Prime Exclusive,3.598058252,1545,0.260946839,400,0.198236618,430,0.193635549,329,0.273529941,371,0.232544953,228,0.221741812,193,399.99,1539,0.102470888,0.052858261,0.03646661,0.11177148,0.072011231,0.026785858,400,457,353,352,284,191
B004J0VNTO,"Plantronics W44-M SAVI Convertible, Wireless DECT Headset System for Laptop, Softphone & Multimedia Microsoft Lync Compatible - Unlocked Phone - US Warranty - Black & Silver",4.052631579,19,0,0,0.372745641,7,0.228787879,1,0.120967742,1,0.354067693,4,0.333333333,2,275,30,0,-0.022839325,-0.028544059,0.038192214,-0.028414843,0.022639294,0,7,1,1,2,2
B07FZH9BGV,"Samsung Galaxy Note 9 Factory Unlocked Phone with 6.4"" Screen and 128GB (U.S. Warranty), Ocean Blue",3.966789668,271,0.288574193,42,0.282128756,67,0.25550522,47,0.346246188,46,0.301804866,20,0.267346338,17,999.99,906,0.068542723,0.088468572,0.021771309,0.090140512,0.031912034,0.021230386,42,68,50,46,32,16
B07V5D3TB6,Moto Z3 Play with Alexa Hands-Free – 64 GB – Unlocked (AT&T/Sprint/T-Mobile/Verizon) – Deep Indigo – Prime Exclusive Phone,3.659685864,382,0.276291766,75,0.220703472,145,0.204238338,100,0.257814251,76,0.269572629,47,0.346118637,15,245.33,722,0.083571997,0.119440803,0.037337441,0.097225031,0.055080905,0.024816399,75,148,109,81,57,15
B0799ZMY6D,"Google Pixel 2 XL 128 GB, Black (Renewed)",3.616438356,146,0.221010455,26,0.198202357,48,0.25053664,35,0.204032104,18,0.221093548,14,0.283779299,12,124,414,0.048436718,0.01238759,0.097060869,0.07691823,0.056560009,0.050625343,26,48,50,22,17,12
B08PNP57DQ,"Apple iPhone 12 Pro 5G, US Version, 512GB, Graphite - Unlocked (Renewed)",3.787917738,778,0.232917337,64,0.292299141,232,0.229791261,98,0.264509288,55,0.28172483,37,0.260890718,31,620,3646,0.021667833,0.102842649,0.002807258,0.024337448,0.072366624,0.016080065,64,238,112,43,98,31
B097M74GSR,"Apple iPhone 11, 64GB, Green - Unlocked (Renewed)",3.785944783,5578,0.235582176,342,0.246254715,1512,0.174830082,884,0.30464188,387,0.335996098,202,0.241092218,172,302.25,37929,0.014510724,0.077264302,0.008159023,0.033416706,0.060299422,0.014534763,334,1538,971,343,647,172
B08BF5J6VX,"Apple iPhone XS Max, 64GB, Silver - Unlocked (Renewed Premium)",4.272727273,11,0,0,0.219196622,7,0.102813853,1,0.224166667,1,0.303470644,2,0.343607955,1,340,45,0,0.36817571,-0.045175916,0,0.086177494,0.086177494,0,7,1,0,1,1
B07D7TJQ83,"BlackBerry KEY2 Black Unlocked GSM Android Smartphone 4G LTE, 64GB",4.087628866,194,0.219315785,42,0.198581011,74,0.158904873,65,0.236831652,50,0.186117427,37,0.173244975,26,749.99,383,0.019230003,0.151894983,-0.000371363,0.14280436,0.121026822,0.001097368,41,74,65,52,60,26
B0B46XGC5L,GOOGLE PIXEL 4 64GB ORANGE,3.35734072,361,0.301487192,38,0.175767428,123,0.102454851,36,0.254663159,43,0.156808902,19,0.1644493,15,124.95,1770,0.046026597,-0.035264203,0.040392886,0.045694984,0.07229859,-0.002307806,37,132,93,36,51,15
B09J3G4TVZ,"Samsung Galaxy S10, 128GB, Prism Black - AT&T (Renewed)",3.866993218,2654,0.270386852,238,0.236228279,666,0.179848064,329,0.282561432,334,0.263640454,136,0.268483567,81,176,14515,0.043713819,0.05725942,0.014679602,0.054757093,0.093243721,0.014405811,233,704,350,297,425,79
B084K1NY9N,Kate Spade New York Interchangeable Stainless Steel Band Compatible with Your 38/40mm Apple Watch- Straps for Apple Watch Series 8/7/6/5/4/3/2/1/SE,3.643678161,174,0.161541576,11,0,0,0.272916667,2,0.3125,1,0.270793775,26,0,0,127.99,1195,0.001142383,-0.005507249,-0.003395165,0.013425253,0.187806688,0,11,1,11,3,51,0
B07VG9JMG1,Samsung 15W Fast Charge 2.0 Wireless Charger Stand - Black (US Version with Warranty),4.392230576,798,0.098577192,11,0.266915105,542,0.272293965,13,0.26263478,362,0.245858123,58,0.220215387,8,117.39,7869,0.002281391,0.317051354,0.010399864,0.220097744,0.029135426,0.000659824,12,597,15,318,70,8
B01FL07UT2,Samsung Galaxy S5 Unlocked Gsm Android Phone 4g LTE 16gb - International Version (Copper Gold),3.6,75,0.266050193,6,0.132523652,9,0.180278852,9,0.246778307,6,0.402810015,5,0.089600795,2,259.99,113,0.044692559,-0.042887077,-0.002880288,0.046687612,-0.00813606,0.000631702,6,9,10,5,9,2
